valid_time_gmt,temp,uv_index
1580894760,42,0
1580895480,41,0
1580896440,41,0
1580896860,41,0
1580900040,40,0
1580903640,39,0
1580904180,39,0
1580904780,39,0
1580905440,39,0
1580906280,39,0
1580907240,40,0
1580908500,39,0
1580910360,38,0
1580910840,38,0
1580914440,40,1
1580918040,41,1
1580921640,42,1
1580925240,42,1
1580928840,43,1
1580932440,43,0
1580936040,43,0
1580939640,42,0
1580943240,41,0
1580946840,41,0
1580950440,40,0
1580954040,40,0
1580957640,41,0
1580960580,39,0
1580961240,38,0
1580962080,38,0
1580964060,37,0
1580964840,36,0
1580965860,36,0
1580967540,36,0
1580968440,36,0
1580969880,36,0
1580971680,36,0
1580972040,36,0
1580975640,36,0
1580978100,37,0
1580979240,37,0
1580982840,38,0
1580983680,38,0
1580986440,39,0
1580990040,38,0
1580990880,39,0
1580993460,39,0
1580993640,39,0
1580996700,40,0
1580997240,40,0
1580998140,40,0
1580999520,40,0
1581000180,40,0
1581000840,40,1
1581001260,40,1
1581003660,41,1
1581004440,41,1
1581005280,41,1
1581008040,42,1
1581011640,42,1
1581015240,42,1
1581017700,43,1
1581018840,43,0
1581020280,44,0
1581022440,43,0
1581022920,43,0
1581023760,43,0
1581024240,44,0
1581025320,43,0
1581026040,44,0
1581027840,44,0
1581028800,44,0
1581029640,44,0
1581031560,44,0
1581033240,44,0
1581034680,44,0
1581036300,44,0
1581036840,44,0
1581040260,43,0
1581040440,44,0
1581040800,44,0
1581041820,45,0
1581044040,45,0
1581047640,46,0
1581048000,46,0
1581048300,46,0
1581048780,46,0
1581049440,46,0
1581050940,46,0
1581051240,46,0
1581052680,45,0
1581054840,45,0
1581056040,45,0
1581058440,45,0
1581059280,45,0
1581061080,45,0
1581062040,45,0
1581063000,46,0
1581065640,47,0
1581067860,47,0
1581069240,47,0
1581069900,47,0
1581072840,47,0
1581076440,48,0
1581078300,56,0
1581080040,56,0
1581083160,57,0
1581083640,57,0
1581083940,57,0
1581086340,58,0
1581087240,58,1
1581088500,60,1
1581088680,58,1
1581088860,56,1
1581089220,54,1
1581090000,53,1
1581090840,53,1
1581091740,52,1
1581094440,49,1
1581098040,45,1
1581101640,42,1
1581105240,43,0
1581105660,42,0
1581108840,42,0
1581112440,39,0
1581116040,40,0
1581119640,40,0
1581123240,40,0
1581126840,38,0
1581130440,37,0
1581134040,36,0
1581137640,35,0
1581141240,35,0
1581144840,35,0
1581148440,34,0
1581152040,33,0
1581155640,33,0
1581159240,31,0
1581162840,31,0
1581166440,32,0
1581170040,34,0
1581173640,38,1
1581177240,40,2
1581180840,42,2
1581184440,41,2
1581188040,43,1
1581191640,43,1
1581195240,42,0
1581198840,42,0
1581202440,40,0
1581206040,39,0
1581209640,37,0
1581213240,35,0
1581216840,35,0
1581220440,32,0
1581224040,33,0
1581227640,30,0
1581231240,32,0
1581234840,33,0
1581238440,32,0
1581242040,32,0
1581245640,31,0
1581249240,31,0
1581252840,34,0
1581256440,36,1
1581260040,39,1
1581263640,41,2
1581267240,44,2
1581270840,46,2
1581274440,46,2
1581278040,47,1
1581281640,47,0
1581285240,45,0
1581288840,44,0
1581292440,43,0
1581296040,41,0
1581299640,41,0
1581303240,41,0
1581306840,41,0
1581310440,42,0
1581314040,42,0
1581317640,43,0
1581321240,43,0
1581324840,43,0
1581328440,43,0
1581332040,43,0
1581335640,43,0
1581337380,43,0
1581339240,43,0
1581342840,44,0
1581346440,45,1
1581350040,44,1
1581353640,45,1
1581354660,44,1
1581356100,44,1
1581356400,45,1
1581357060,45,1
1581357240,44,1
1581358560,45,1
1581360840,45,1
1581362820,45,1
1581364440,45,0
1581365280,45,0
1581368040,45,0
1581371640,45,0
1581375240,45,0
1581378840,45,0
1581382440,45,0
1581384000,45,0
1581384720,45,0
1581386040,45,0
1581389280,45,0
1581389640,45,0
1581391860,46,0
1581393240,46,0
1581393600,46,0
1581395700,45,0
1581396840,45,0
1581400440,45,0
1581403440,45,0
1581404040,45,0
1581407640,46,0
1581409680,45,0
1581411240,46,0
1581412860,46,0
1581414840,46,0
1581417360,46,0
1581418440,46,0
1581420420,46,0
1581422040,47,0
1581424260,46,0
1581425400,46,0
1581425640,46,0
1581427740,47,0
1581429240,47,0
1581432840,48,1
1581436440,49,1
1581436860,49,1
1581440040,50,1
1581442020,50,1
1581443640,50,1
1581444480,50,1
1581445320,50,1
1581447240,50,1
1581449100,50,1
1581450840,50,0
1581454440,51,0
1581458040,50,0
1581461640,50,0
1581465240,50,0
1581468840,50,0
1581472440,49,0
1581476040,48,0
1581479640,47,0
1581483240,47,0
1581486840,45,0
1581490440,43,0
1581494040,41,0
1581497640,39,0
1581501240,40,0
1581504840,41,0
1581508440,40,0
1581512040,39,0
1581515640,40,0
1581519240,42,1
1581522840,43,1
1581526440,44,2
1581530040,45,2
1581533640,45,1
1581537240,45,1
1581540840,46,0
1581544440,46,0
1581548040,45,0
1581551640,44,0
1581555240,42,0
1581558840,41,0
1581561360,38,0
1581562140,37,0
1581562440,38,0
1581565020,37,0
1581566040,37,0
1581567420,37,0
1581568260,37,0
1581569640,37,0
1581571020,37,0
1581571440,37,0
1581572580,37,0
1581573240,37,0
1581575880,36,0
1581576660,36,0
1581576840,36,0
1581577560,36,0
1581579420,37,0
1581580200,37,0
1581580440,37,0
1581582000,37,0
1581583380,37,0
1581584040,37,0
1581584640,37,0
1581585300,38,0
1581587640,38,0
1581591000,37,0
1581591240,38,0
1581594840,38,0
1581596220,39,0
1581598440,41,0
1581600540,42,0
1581602040,42,0
1581605640,43,1
1581606120,43,1
1581607260,44,1
1581609240,43,1
1581612840,45,1
1581615000,45,1
1581616440,46,1
1581620040,46,1
1581620460,46,1
1581622500,46,1
1581623280,46,1
1581623640,45,1
1581625020,47,0
1581625680,47,0
1581627240,48,0
1581630600,48,0
1581630840,48,0
1581631440,48,0
1581633540,48,0
1581634440,48,0
1581638040,47,0
1581639480,47,0
1581640500,47,0
1581641640,47,0
1581645240,44,0
1581648840,43,0
1581652440,42,0
1581656040,42,0
1581659640,40,0
1581663240,39,0
1581666840,38,0
1581670440,38,0
1581674040,36,0
1581677640,37,0
1581681240,37,0
1581684840,35,0
1581688440,34,1
1581692040,35,1
1581695640,32,1
1581699240,32,2
1581702840,33,2
1581706440,32,2
1581710040,32,1
1581713640,32,0
1581717240,31,0
1581720840,29,0
1581724440,27,0
1581728040,25,0
1581731640,24,0
1581735240,22,0
1581738840,21,0
1581742440,20,0
1581746040,19,0
1581749640,18,0
1581753240,17,0
1581756840,16,0
1581760440,15,0
1581764040,15,0
1581767640,15,0
1581771240,17,0
1581774840,20,1
1581778440,21,2
1581782040,24,2
1581785640,26,2
1581789240,28,2
1581792840,31,1
1581796440,32,1
1581800040,32,0
1581803640,32,0
1581807240,30,0
1581810840,29,0
1581814440,28,0
1581818040,28,0
1581821640,28,0
1581825240,28,0
1581828840,29,0
1581832440,29,0
1581836040,30,0
1581839640,30,0
1581843240,31,0
1581846840,31,0
1581850440,32,0
1581854040,32,0
1581857640,33,0
1581861240,34,0
1581864840,36,1
1581868440,38,1
1581872040,40,2
1581875640,43,2
1581879240,45,1
1581882840,47,1
1581886440,49,0
1581890040,48,0
1581893640,46,0
1581897240,45,0
1581900840,46,0
1581904440,43,0
1581908040,42,0
1581911640,41,0
1581915240,40,0
1581918840,40,0
1581922440,40,0
1581926040,39,0
1581929640,40,0
1581933240,38,0
1581936840,37,0
1581940440,38,0
1581944040,39,0
1581947640,42,1
1581951240,45,1
1581954840,46,2
1581958440,49,2
1581962040,50,2
1581965640,50,1
1581969240,51,1
1581972840,51,0
1581976440,51,0
1581980040,47,0
1581983640,45,0
1581987240,40,0
1581990840,40,0
1581994440,40,0
1581998040,39,0
1582001640,39,0
1582005240,37,0
1582008840,38,0
1582012440,37,0
1582016040,36,0
1582017540,37,0
1582019640,36,0
1582023240,36,0
1582026840,38,0
1582030440,40,0
1582034040,42,0
1582037640,44,1
1582041240,51,1
1582044840,55,2
1582048440,56,2
1582052040,60,1
1582055640,60,1
1582059240,61,0
1582062840,60,0
1582066440,57,0
1582070040,57,0
1582073640,55,0
1582077240,54,0
1582080840,54,0
1582084440,54,0
1582088040,52,0
1582091640,52,0
1582095240,50,0
1582098840,49,0
1582102440,47,0
1582106040,45,0
1582109640,44,0
1582113240,44,0
1582116840,43,0
1582120440,43,0
1582124040,44,1
1582127640,46,1
1582131240,46,2
1582134840,48,2
1582138440,51,2
1582142040,50,1
1582145640,50,0
1582149240,48,0
1582152840,47,0
1582156440,45,0
1582160040,42,0
1582163640,40,0
1582167240,40,0
1582170840,41,0
1582174440,37,0
1582178040,37,0
1582181640,34,0
1582185240,35,0
1582188840,32,0
1582192440,32,0
1582196040,31,0
1582199640,30,0
1582203240,31,0
1582206840,33,0
1582210440,34,1
1582214040,35,1
1582217640,35,1
1582221240,35,1
1582224840,36,1
1582228440,37,1
1582232040,36,0
1582235640,36,0
1582239240,35,0
1582242840,34,0
1582246440,33,0
1582250040,33,0
1582253640,32,0
1582257240,31,0
1582260840,29,0
1582264440,27,0
1582268040,25,0
1582271640,24,0
1582275240,23,0
1582278840,22,0
1582282440,22,0
1582286040,21,0
1582289640,22,0
1582293240,24,1
1582296840,27,2
1582300440,29,2
1582304040,30,3
1582307640,32,3
1582311240,33,3
1582314840,34,2
1582318440,35,1
1582322040,36,0
1582325640,35,0
1582329240,35,0
1582332840,33,0
1582336440,31,0
1582340040,32,0
1582343640,31,0
1582347240,30,0
1582350840,30,0
1582354440,28,0
1582358040,29,0
1582361640,27,0
1582365240,25,0
1582368840,26,0
1582372440,29,0
1582376040,30,0
1582379640,34,1
1582383240,37,2
1582386840,40,3
1582390440,45,4
1582394040,47,3
1582397640,48,3
1582401240,50,2
1582404840,50,1
1582408440,50,0
1582412040,48,0
1582415640,45,0
1582419240,45,0
1582422840,42,0
1582426440,41,0
1582430040,38,0
1582433640,34,0
1582437240,34,0
1582440840,33,0
1582444440,33,0
1582448040,31,0
1582451640,29,0
1582455240,28,0
1582458840,31,0
1582462440,34,0
1582466040,38,1
1582466760,40,1
1582469640,43,2
1582473240,49,3
1582476840,50,4
1582480440,52,3
1582484040,54,3
1582487640,56,2
1582491240,56,1
1582494840,54,0
1582498440,51,0
1582502040,47,0
1582505640,45,0
1582509240,42,0
1582512840,41,0
1582516440,37,0
1582520040,37,0
1582523640,35,0
1582527240,34,0
1582530840,32,0
1582534440,33,0
1582538040,32,0
1582541640,30,0
1582545240,32,0
1582548840,35,0
1582552440,41,1
1582556040,45,1
1582559640,50,2
1582563240,56,2
1582566840,58,2
1582570440,60,1
1582574040,59,1
1582577640,59,0
1582581240,58,0
1582584840,54,0
1582588440,53,0
1582592040,52,0
1582595640,51,0
1582599240,50,0
1582602840,49,0
1582606440,48,0
1582610040,47,0
1582613640,47,0
1582617240,46,0
1582620840,47,0
1582622220,46,0
1582624440,46,0
1582628040,45,0
1582629240,45,0
1582631640,46,0
1582632900,45,0
1582635240,46,0
1582638840,47,0
1582640160,47,1
1582642440,48,1
1582643760,48,1
1582644900,48,1
1582645740,46,1
1582646040,47,1
1582647120,47,1
1582649640,48,1
1582651980,48,1
1582652520,49,1
1582652820,49,1
1582653240,48,1
1582656840,49,1
1582660440,49,1
1582664040,49,0
1582666920,49,0
1582667640,49,0
1582670640,49,0
1582671240,49,0
1582671600,49,0
1582674600,48,0
1582674840,48,0
1582676760,48,0
1582678200,48,0
1582678440,47,0
1582681140,47,0
1582682040,47,0
1582684200,47,0
1582685640,47,0
1582686720,47,0
1582687620,46,0
1582689240,46,0
1582691820,47,0
1582692480,46,0
1582692840,46,0
1582695540,46,0
1582696440,46,0
1582697400,46,0
1582698840,46,0
1582700040,46,0
1582701540,46,0
1582702740,46,0
1582703640,46,0
1582705920,46,0
1582707240,46,0
1582710840,46,0
1582714020,46,0
1582714440,46,0
1582718040,45,0
1582721640,46,0
1582725240,47,0
1582728600,48,1
1582728840,49,1
1582732440,49,1
1582735260,50,1
1582736040,51,1
1582739640,51,1
1582743240,51,1
1582746840,51,1
1582750440,51,0
1582754040,50,0
1582757640,49,0
1582761240,48,0
1582761840,47,0
1582764840,47,0
1582768440,46,0
1582770840,46,0
1582772040,46,0
1582772340,46,0
1582772640,46,0
1582773540,45,0
1582774920,45,0
1582775640,46,0
1582776360,46,0
1582777140,46,0
1582778280,46,0
1582779000,46,0
1582779240,46,0
1582781880,47,0
1582782840,47,0
1582784580,47,0
1582785180,47,0
1582785660,47,0
1582786440,48,0
1582787100,48,0
1582787520,48,0
1582788240,47,0
1582789560,46,0
1582790040,46,0
1582792200,43,0
1582793640,43,0
1582795440,42,0
1582797240,42,0
1582798260,42,0
1582800840,41,0
1582801320,41,0
1582804440,40,0
1582808040,39,0
1582811640,38,1
1582815240,39,2
1582818840,40,2
1582822440,41,2
1582826040,42,2
1582829640,43,2
1582833240,43,2
1582836840,42,1
1582840440,39,0
1582844040,35,0
1582847640,34,0
1582851240,33,0
1582854840,34,0
1582858440,33,0
1582862040,32,0
1582865640,32,0
1582869240,32,0
1582872840,32,0
1582876440,31,0
1582880040,31,0
1582883640,30,0
1582887240,32,0
1582890840,32,0
1582894440,34,0
1582898040,37,1
1582901640,37,1
1582905240,40,2
1582908840,39,2
1582912440,40,1
1582916040,40,1
1582916340,40,1
1582917060,39,1
1582919640,40,1
1582923240,41,0
1582926840,41,0
1582930440,41,0
1582934040,40,0
1582937640,40,0
1582941240,39,0
1582944840,38,0
1582948440,36,0
1582952040,35,0
1582955640,33,0
1582959240,31,0
1582962840,30,0
1582966440,29,0
1582970040,28,0
1582973640,29,0
1582977240,29,0
1582980840,30,0
1582984440,31,1
1582988040,33,1
1582991640,32,1
1582995240,33,2
1582998840,33,2
1583002440,34,1
1583006040,34,1
1583009640,33,0
1583013240,33,0
1583016840,33,0
1583020440,32,0
1583024040,32,0
1583027640,32,0
1583031240,31,0
1583034840,31,0
1583038440,32,0
1583042040,31,0
1583045640,30,0
1583049240,30,0
1583052840,29,0
1583056440,29,0
1583060040,26,0
1583063640,26,0
1583067240,29,0
1583070840,31,1
1583074440,35,2
1583078040,37,3
1583081640,39,3
1583085240,41,3
1583088840,43,3
1583092440,44,2
1583096040,45,1
1583099640,45,0
1583103240,44,0
1583106840,44,0
1583110440,42,0
1583114040,38,0
1583117640,38,0
1583121240,38,0
1583124840,38,0
1583128440,37,0
1583132040,34,0
1583135640,34,0
1583139240,32,0
1583142840,34,0
1583146440,35,0
1583150040,37,0
1583153640,37,0
1583157240,45,1
1583160840,48,1
1583164440,52,2
1583168040,57,3
1583171640,60,2
1583175240,62,2
1583178840,63,1
1583182440,61,0
1583186040,60,0
1583189640,59,0
1583193240,57,0
1583196840,59,0
1583200440,55,0
1583204040,55,0
1583205480,56,0
1583207640,52,0
1583210520,51,0
1583211240,51,0
1583214840,51,0
1583218440,50,0
1583222040,48,0
1583225640,47,0
1583225880,47,0
1583228400,45,0
1583229240,44,0
1583230200,44,0
1583230860,44,0
1583232840,44,0
1583236440,42,0
1583240040,46,0
1583243640,50,0
1583247240,52,1
1583250840,55,1
1583254440,59,2
1583258040,59,2
1583261640,58,1
1583264520,55,1
1583265000,55,1
1583265240,55,1
1583267100,53,1
1583268120,53,0
1583268840,53,0
1583271240,54,0
1583272440,54,0
1583273880,54,0
1583276040,53,0
1583279640,54,0
1583283240,53,0
1583284860,52,0
1583286840,53,0
1583289420,51,0
1583289780,50,0
1583290440,50,0
1583291100,51,0
1583294040,51,0
1583297640,50,0
1583301240,49,0
1583304840,47,0
1583308440,46,0
1583312040,46,0
1583315640,44,0
1583319240,44,0
1583322840,44,0
1583326440,46,0
1583330040,50,1
1583333640,51,2
1583337240,52,2
1583340840,54,4
1583344440,56,3
1583348040,57,3
1583351640,58,2
1583355240,58,1
1583358840,59,0
1583362440,56,0
1583366040,54,0
1583369640,56,0
1583373240,55,0
1583376840,53,0
1583380440,53,0
1583384040,50,0
1583387460,50,0
1583387640,50,0
1583391240,46,0
1583394840,45,0
1583398440,44,0
1583402040,42,0
1583405640,41,0
1583409240,41,0
1583412840,42,0
1583416440,44,1
1583420040,46,1
1583423640,46,3
1583427240,49,3
1583430840,50,2
1583434440,51,2
1583438040,52,1
1583441640,52,0
1583445240,52,0
1583448840,50,0
1583452440,47,0
1583456040,47,0
1583459640,45,0
1583463240,44,0
1583466840,42,0
1583470440,41,0
1583474040,40,0
1583477640,37,0
1583481240,37,0
1583484840,35,0
1583488440,34,0
1583492040,36,0
1583495640,38,0
1583499240,39,0
1583502840,42,1
1583506440,42,1
1583510040,44,1
1583512380,44,2
1583513640,44,2
1583517240,43,2
1583519040,42,1
1583520840,42,1
1583524440,42,1
1583526000,41,1
1583528040,40,0
1583531640,40,0
1583532060,40,0
1583532660,40,0
1583535240,39,0
1583538840,38,0
1583540760,37,0
1583542440,37,0
1583543100,37,0
1583544240,37,0
1583546040,37,0
1583549640,37,0
1583551320,38,0
1583552100,38,0
1583553240,38,0
1583555220,38,0
1583556840,38,0
1583560440,38,0
1583564040,38,0
1583567640,38,0
1583571240,39,0
1583574840,39,0
1583578440,37,0
1583582040,36,0
1583585640,36,0
1583589240,37,1
1583592840,39,2
1583596440,41,3
1583600040,43,4
1583603640,45,4
1583607240,46,3
1583610840,46,2
1583614440,47,1
1583618040,46,0
1583621640,45,0
1583625240,43,0
1583628840,42,0
1583632440,39,0
1583636040,38,0
1583639640,37,0
1583643240,37,0
1583646840,38,0
1583650440,33,0
1583654040,31,0
1583657640,31,0
1583661240,30,0
1583664840,34,0
1583668440,32,0
1583672040,37,0
1583675640,41,1
1583679240,45,2
1583682840,50,3
1583686440,53,4
1583690040,56,4
1583693640,58,3
1583697240,59,2
1583700840,59,1
1583704440,58,0
1583708040,56,0
1583711640,54,0
1583715240,52,0
1583718840,50,0
1583722440,48,0
1583726040,45,0
1583729640,45,0
1583733240,42,0
1583736840,41,0
1583740440,40,0
1583744040,41,0
1583747640,41,0
1583751240,42,0
1583754840,41,0
1583758440,45,0
1583762040,50,1
1583765640,55,2
1583769240,60,3
1583772840,65,4
1583776440,69,4
1583780040,70,3
1583783640,70,2
1583787240,71,1
1583790840,69,0
1583794440,66,0
1583798040,62,0
1583801640,58,0
1583805240,57,0
1583808840,56,0
1583812440,57,0
1583816040,55,0
1583819640,54,0
1583823240,52,0
1583826840,52,0
1583830440,50,0
1583834040,49,0
1583837640,53,0
1583841240,54,0
1583844840,55,0
1583848440,60,1
1583852040,59,1
1583855640,59,2
1583859240,61,2
1583862840,63,2
1583866440,63,1
1583870040,66,1
1583873640,66,1
1583877240,67,0
1583880840,66,0
1583884440,65,0
1583888040,64,0
1583891640,60,0
1583895240,60,0
1583898840,60,0
1583902440,58,0
1583906040,56,0
1583909640,54,0
1583913240,51,0
1583916840,49,0
1583920440,47,0
1583924040,45,0
1583927640,45,0
1583931240,47,0
1583934840,49,1
1583938440,51,2
1583942040,52,2
1583945640,55,3
1583949240,57,2
1583952840,57,2
1583956440,57,1
1583960040,57,0
1583963640,54,0
1583967240,53,0
1583970840,52,0
1583974440,51,0
1583978040,50,0
1583981640,47,0
1583985240,47,0
1583988840,43,0
1583992440,42,0
1583996040,42,0
1583999640,41,0
1584003240,42,0
1584006840,44,0
1584010440,43,0
1584014040,43,0
1584017640,44,0
1584021240,45,1
1584024840,47,1
1584028440,49,2
1584032040,53,3
1584035640,57,2
1584039240,58,1
1584042840,59,1
1584046440,57,0
1584050040,55,0
1584053640,52,0
1584054360,52,0
1584055140,51,0
1584056160,50,0
1584057240,50,0
1584060840,50,0
1584064440,49,0
1584065760,49,0
1584068040,49,0
1584068940,49,0
1584070860,48,0
1584071640,49,0
1584072780,49,0
1584073620,49,0
1584075240,49,0
1584076500,49,0
1584078840,49,0
1584081660,49,0
1584082440,50,0
1584084420,51,0
1584085800,50,0
1584086040,50,0
1584089640,51,0
1584090060,51,0
1584091740,51,0
1584092340,51,0
1584093240,51,0
1584093660,51,0
1584094800,52,0
1584096840,54,0
1584097320,54,0
1584097740,54,0
1584098640,54,0
1584099420,54,0
1584100080,54,0
1584100440,54,0
1584101460,55,0
1584104040,57,0
1584107640,58,1
1584108240,57,1
1584111240,58,1
1584114180,60,2
1584114660,61,2
1584114840,61,3
1584118440,64,3
1584122040,68,3
1584125640,72,2
1584129240,72,1
1584132840,72,1
1584136440,70,0
1584140040,67,0
1584143640,64,0
1584147240,62,0
1584150840,60,0
1584154440,58,0
1584158040,56,0
1584161640,54,0
1584165240,53,0
1584168840,50,0
1584172440,48,0
1584176040,47,0
1584179640,46,0
1584183240,46,0
1584186840,45,0
1584190440,46,0
1584194040,48,1
1584197640,49,2
1584201240,51,3
1584204840,53,3
1584208440,54,3
1584212040,56,2
1584215640,57,1
1584219240,57,1
1584222840,57,0
1584226440,55,0
1584230040,54,0
1584233640,53,0
1584237240,52,0
1584240840,49,0
1584244440,46,0
1584248040,45,0
1584251640,42,0
1584255240,41,0
1584258840,41,0
1584262440,42,0
1584266040,41,0
1584269640,42,0
1584273240,42,0
1584276840,44,0
1584280440,44,1
1584284040,47,2
1584287640,49,2
1584291240,51,3
1584294840,52,3
1584298440,52,3
1584302040,54,2
1584305640,55,1
1584309240,54,0
1584312840,52,0
1584316440,52,0
1584320040,46,0
1584323640,44,0
1584327240,42,0
1584330840,41,0
1584334440,40,0
1584338040,42,0
1584341640,40,0
1584345240,39,0
1584348840,37,0
1584352440,37,0
1584356040,36,0
1584359640,37,0
1584363240,39,1
1584366840,41,1
1584370440,45,3
1584374040,48,3
1584377640,50,3
1584381240,49,3
1584384840,50,2
1584388440,49,1
1584392040,49,1
1584395640,46,0
1584399240,44,0
1584402840,43,0
1584406440,42,0
1584410040,42,0
1584413640,42,0
1584417240,42,0
1584420840,41,0
1584424440,42,0
1584427200,42,0
1584428040,42,0
1584429000,42,0
1584431640,42,0
1584433020,42,0
1584434880,41,0
1584435240,42,0
1584438840,41,0
1584442440,41,0
1584444360,42,0
1584446040,42,0
1584449640,43,0
1584453240,43,1
1584456840,44,1
1584459000,45,2
1584460440,46,2
1584464040,48,2
1584467640,50,2
1584471240,53,3
1584473580,54,1
1584474840,55,1
1584478260,55,1
1584478440,56,1
1584482040,57,0
1584485640,56,0
1584489240,55,0
1584492840,54,0
1584496440,54,0
1584500040,52,0
1584503640,51,0
1584507240,50,0
1584510840,48,0
1584514440,46,0
1584518040,43,0
1584521640,41,0
1584525240,41,0
1584528840,42,0
1584532440,42,0
1584536040,46,1
1584539640,48,2
1584543240,51,2
1584546840,52,2
1584550440,54,3
1584554040,55,2
1584557640,58,2
1584561240,57,1
1584564840,58,1
1584568440,54,0
1584572040,52,0
1584575640,49,0
1584579240,48,0
1584582840,47,0
1584586440,45,0
1584588480,44,0
1584589800,45,0
1584590040,44,0
1584593100,43,0
1584593640,43,0
1584594420,43,0
1584595560,43,0
1584596820,43,0
1584597240,43,0
1584599100,43,0
1584600420,43,0
1584600840,44,0
1584601860,44,0
1584603720,44,0
1584604440,44,0
1584604800,44,0
1584606480,44,0
1584607200,44,0
1584607680,45,0
1584608040,44,0
1584608460,44,0
1584609240,44,0
1584611640,45,0
1584611760,45,0
1584614040,45,0
1584615240,45,0
1584616140,45,0
1584618360,45,0
1584618840,45,0
1584622440,46,0
1584626040,48,1
1584627660,49,1
1584629640,49,1
1584633240,50,2
1584636840,51,2
1584640440,52,2
1584643380,53,2
1584644040,53,2
1584647640,54,1
1584649380,56,1
1584651240,55,0
1584654600,54,0
1584654840,55,0
1584658200,54,0
1584658440,55,0
1584662040,52,0
1584662940,53,0
1584665640,53,0
1584668880,54,0
1584669240,53,0
1584670200,52,0
1584671940,52,0
1584672840,52,0
1584675120,51,0
1584676440,50,0
1584677820,50,0
1584680040,50,0
1584681240,50,0
1584683340,50,0
1584683640,50,0
1584684780,49,0
1584685860,49,0
1584686340,49,0
1584687240,49,0
1584689160,49,0
1584690840,49,0
1584694440,50,0
1584698040,50,0
1584700260,50,0
1584701640,50,0
1584702720,50,0
1584703860,50,0
1584705240,50,0
1584705600,50,0
1584707040,51,0
1584707760,51,0
1584708000,51,0
1584708840,52,0
1584709260,52,0
1584710820,54,1
1584711660,54,1
1584712440,56,1
1584712920,56,1
1584716040,63,2
1584719640,66,2
1584723240,71,2
1584726840,73,2
1584730440,77,2
1584734040,77,1
1584737640,78,1
1584741240,77,0
1584744840,76,0
1584748440,73,0
1584752040,75,0
1584755640,72,0
1584759240,70,0
1584762840,69,0
1584766440,67,0
1584770040,67,0
1584773640,63,0
1584777240,60,0
1584780840,54,0
1584784440,51,0
1584788040,49,0
1584791640,47,0
1584795240,45,0
1584798840,44,1
1584802440,45,2
1584806040,47,3
1584809640,48,5
1584813240,50,4
1584816840,50,3
1584820440,53,2
1584824040,52,1
1584827640,53,0
1584831240,51,0
1584834840,49,0
1584838440,48,0
1584842040,45,0
1584845640,45,0
1584849240,43,0
1584852840,42,0
1584856440,42,0
1584860040,41,0
1584863640,39,0
1584867240,37,0
1584870840,36,0
1584874440,36,0
1584878040,36,0
1584881640,38,1
1584885240,41,1
1584888840,44,2
1584892440,45,3
1584896040,44,2
1584899640,44,2
1584903240,44,2
1584906840,44,1
1584910440,43,1
1584914040,42,0
1584917640,42,0
1584921240,41,0
1584924840,40,0
1584928440,40,0
1584932040,39,0
1584935640,39,0
1584939240,39,0
1584942840,39,0
1584946440,39,0
1584950040,39,0
1584950520,39,0
1584953160,39,0
1584953640,38,0
1584954300,38,0
1584957240,38,0
1584958740,38,0
1584959100,38,0
1584959760,38,0
1584960840,38,0
1584961800,38,0
1584962280,38,0
1584962760,39,0
1584964440,39,0
1584966240,40,0
1584968040,40,0
1584968520,41,0
1584969300,41,0
1584970320,41,1
1584971220,41,1
1584971640,41,1
1584972300,42,1
1584973440,42,1
1584975240,42,1
1584976620,42,2
1584977040,43,2
1584978840,43,2
1584979320,43,2
1584980460,44,2
1584981420,44,2
1584982440,45,2
1584984780,45,2
1584986040,45,2
1584988500,45,2
1584989640,45,2
1584990420,45,2
1584991380,45,1
1584992160,45,1
1584993240,45,1
1584993720,45,1
1584994020,45,1
1584996840,45,1
1584998100,45,0
1584998700,44,0
1584999900,44,0
1585000440,44,0
1585000920,44,0
1585001820,44,0
1585002300,44,0
1585004040,44,0
1585006500,42,0
1585007640,41,0
1585011240,41,0
1585013220,40,0
1585014840,40,0
1585018440,40,0
1585022040,40,0
1585023240,40,0
1585024260,40,0
1585025640,39,0
1585027560,40,0
1585029240,40,0
1585032840,41,0
1585036440,41,0
1585040040,42,0
1585043640,43,0
1585047240,43,0
1585050840,43,0
1585054440,45,0
1585057260,45,1
1585058040,46,1
1585061640,48,2
1585065240,51,3
1585068840,52,4
1585072440,55,4
1585076040,53,2
1585079640,58,2
1585083240,57,1
1585086840,57,0
1585090440,55,0
1585094040,52,0
1585097640,49,0
1585101240,46,0
1585104840,45,0
1585108440,44,0
1585112040,44,0
1585115640,44,0
1585119240,43,0
1585122840,43,0
1585125060,43,0
1585125540,43,0
1585126440,43,0
1585127280,43,0
1585130040,43,0
1585132740,42,0
1585133640,42,0
1585137240,43,0
1585138800,44,0
1585140840,44,0
1585142940,45,1
1585144440,45,1
1585144800,46,1
1585146240,46,1
1585148040,48,1
1585151640,48,2
1585155240,47,2
1585155840,47,2
1585157640,46,2
1585158840,46,2
1585160520,45,2
1585162440,45,2
1585166040,46,1
1585169640,46,1
1585171560,46,0
1585173240,46,0
1585176840,45,0
1585180440,45,0
1585184040,45,0
1585187640,44,0
1585191240,42,0
1585194840,41,0
1585198440,41,0
1585202040,40,0
1585205640,38,0
1585209240,37,0
1585212840,36,0
1585216440,37,0
1585220040,36,0
1585223640,38,0
1585227240,43,1
1585230840,46,2
1585234440,49,3
1585238040,50,4
1585241640,52,5
1585245240,54,5
